datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
10/7/2022 8:50:00 PM,10/7/2022 4:50:00 PM,PJM_RTO,REG,0.01,0.01,0.01,0.00,525.00,533.70,533.70,356.10,0.00,0.00,57.40,,176.30
10/7/2022 8:55:00 PM,10/7/2022 4:55:00 PM,PJM_RTO,REG,0.56,0.56,0.56,0.00,525.00,533.70,533.70,356.10,0.00,0.00,57.40,,176.30
10/7/2022 9:00:00 PM,10/7/2022 5:00:00 PM,PJM_RTO,REG,27.58,27.58,27.14,0.44,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:05:00 PM,10/7/2022 5:05:00 PM,PJM_RTO,REG,27.46,27.46,24.55,2.91,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:10:00 PM,10/7/2022 5:10:00 PM,PJM_RTO,REG,24.20,24.20,22.68,1.52,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:15:00 PM,10/7/2022 5:15:00 PM,PJM_RTO,REG,21.94,21.94,20.41,1.53,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:20:00 PM,10/7/2022 5:20:00 PM,PJM_RTO,REG,22.14,22.14,20.77,1.37,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:25:00 PM,10/7/2022 5:25:00 PM,PJM_RTO,REG,22.44,22.44,19.45,2.99,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:30:00 PM,10/7/2022 5:30:00 PM,PJM_RTO,REG,28.70,28.70,27.05,1.65,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:35:00 PM,10/7/2022 5:35:00 PM,PJM_RTO,REG,33.30,33.30,30.84,2.46,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:40:00 PM,10/7/2022 5:40:00 PM,PJM_RTO,REG,83.38,83.38,80.71,2.68,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:45:00 PM,10/7/2022 5:45:00 PM,PJM_RTO,REG,135.83,135.83,135.63,0.19,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:50:00 PM,10/7/2022 5:50:00 PM,PJM_RTO,REG,45.07,45.07,42.26,2.81,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 9:55:00 PM,10/7/2022 5:55:00 PM,PJM_RTO,REG,37.73,37.73,31.65,6.08,800.00,800.70,800.70,392.20,0.00,0.00,61.90,,252.30
10/7/2022 10:00:00 PM,10/7/2022 6:00:00 PM,PJM_RTO,REG,0.63,0.63,0.51,0.12,800.00,802.00,802.00,391.10,0.00,0.00,62.30,,257.70
10/7/2022 10:05:00 PM,10/7/2022 6:05:00 PM,PJM_RTO,REG,8.29,8.29,7.28,1.00,800.00,802.00,802.00,391.10,0.00,0.00,62.30,,257.70
10/7/2022 10:10:00 PM,10/7/2022 6:10:00 PM,PJM_RTO,REG,2.43,2.43,1.81,0.62,800.00,802.00,802.00,391.10,0.00,0.00,62.30,,257.70
10/7/2022 10:15:00 PM,10/7/2022 6:15:00 PM,PJM_RTO,REG,2.17,2.17,1.15,1.02,800.00,802.00,802.00,391.10,0.00,0.00,62.30,,257.70
10/7/2022 10:20:00 PM,10/7/2022 6:20:00 PM,PJM_RTO,REG,4.19,4.19,3.44,0.75,800.00,802.00,802.00,391.10,0.00,0.00,62.30,,257.70
10/7/2022 10:25:00 PM,10/7/2022 6:25:00 PM,PJM_RTO,REG,0.80,0.80,0.32,0.48,800.00,801.70,801.70,391.10,0.00,0.00,62.40,,257.30
10/7/2022 10:30:00 PM,10/7/2022 6:30:00 PM,PJM_RTO,REG,2.21,2.21,1.66,0.56,800.00,801.70,801.70,391.10,0.00,0.00,62.40,,257.30
10/7/2022 10:35:00 PM,10/7/2022 6:35:00 PM,PJM_RTO,REG,1.25,1.25,0.71,0.54,800.00,801.70,801.70,391.10,0.00,0.00,62.40,,257.30
10/7/2022 10:40:00 PM,10/7/2022 6:40:00 PM,PJM_RTO,REG,2.35,2.35,1.69,0.66,800.00,801.70,801.70,391.10,0.00,0.00,62.40,,257.30
10/7/2022 10:45:00 PM,10/7/2022 6:45:00 PM,PJM_RTO,REG,78.83,78.83,77.94,0.89,800.00,801.70,801.70,391.10,0.00,0.00,62.40,,257.30
10/7/2022 10:50:00 PM,10/7/2022 6:50:00 PM,PJM_RTO,REG,18.56,18.56,17.74,0.82,800.00,801.70,801.70,391.10,0.00,0.00,62.40,,257.30
10/7/2022 10:55:00 PM,10/7/2022 6:55:00 PM,PJM_RTO,REG,9.02,9.02,8.34,0.68,800.00,801.70,801.70,393.70,0.00,0.00,67.50,,257.30
10/7/2022 11:00:00 PM,10/7/2022 7:00:00 PM,PJM_RTO,REG,8.68,8.68,7.67,1.01,800.00,803.20,803.20,393.50,0.00,0.00,68.70,,258.40
10/7/2022 11:05:00 PM,10/7/2022 7:05:00 PM,PJM_RTO,REG,10.79,10.79,10.34,0.45,800.00,803.20,803.20,393.50,0.00,0.00,68.70,,258.40
10/7/2022 11:10:00 PM,10/7/2022 7:10:00 PM,PJM_RTO,REG,9.10,9.10,8.45,0.65,800.00,803.20,803.20,393.50,0.00,0.00,68.70,,258.40
10/7/2022 11:15:00 PM,10/7/2022 7:15:00 PM,PJM_RTO,REG,14.18,14.18,13.59,0.59,800.00,803.20,803.20,393.50,0.00,0.00,68.70,,258.40
10/7/2022 11:20:00 PM,10/7/2022 7:20:00 PM,PJM_RTO,REG,17.83,17.83,16.96,0.86,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/7/2022 11:25:00 PM,10/7/2022 7:25:00 PM,PJM_RTO,REG,0.95,0.95,0.65,0.30,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/7/2022 11:30:00 PM,10/7/2022 7:30:00 PM,PJM_RTO,REG,7.39,7.39,7.39,0.00,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/7/2022 11:35:00 PM,10/7/2022 7:35:00 PM,PJM_RTO,REG,7.98,7.98,7.83,0.15,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/7/2022 11:40:00 PM,10/7/2022 7:40:00 PM,PJM_RTO,REG,28.29,28.29,28.07,0.22,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/7/2022 11:45:00 PM,10/7/2022 7:45:00 PM,PJM_RTO,REG,7.12,7.12,7.11,0.00,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/7/2022 11:50:00 PM,10/7/2022 7:50:00 PM,PJM_RTO,REG,6.89,6.89,6.46,0.43,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/7/2022 11:55:00 PM,10/7/2022 7:55:00 PM,PJM_RTO,REG,6.80,6.80,6.46,0.34,800.00,803.20,803.20,391.00,0.00,0.00,62.90,,258.40
10/8/2022 12:00:00 AM,10/7/2022 8:00:00 PM,PJM_RTO,REG,4.88,4.88,4.32,0.56,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:05:00 AM,10/7/2022 8:05:00 PM,PJM_RTO,REG,4.62,4.62,3.90,0.72,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:10:00 AM,10/7/2022 8:10:00 PM,PJM_RTO,REG,67.31,67.31,66.79,0.52,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:15:00 AM,10/7/2022 8:15:00 PM,PJM_RTO,REG,14.74,14.74,13.75,0.99,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:20:00 AM,10/7/2022 8:20:00 PM,PJM_RTO,REG,0.98,0.98,0.47,0.51,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:25:00 AM,10/7/2022 8:25:00 PM,PJM_RTO,REG,0.47,0.47,0.47,0.00,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:30:00 AM,10/7/2022 8:30:00 PM,PJM_RTO,REG,0.47,0.47,0.47,0.00,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:35:00 AM,10/7/2022 8:35:00 PM,PJM_RTO,REG,0.47,0.47,0.47,0.00,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:40:00 AM,10/7/2022 8:40:00 PM,PJM_RTO,REG,0.53,0.53,0.47,0.06,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:45:00 AM,10/7/2022 8:45:00 PM,PJM_RTO,REG,1.11,1.11,0.47,0.63,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:50:00 AM,10/7/2022 8:50:00 PM,PJM_RTO,REG,1.07,1.07,0.47,0.60,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 12:55:00 AM,10/7/2022 8:55:00 PM,PJM_RTO,REG,1.00,1.00,0.47,0.53,800.00,781.80,781.80,375.60,0.00,0.00,62.50,,257.70
10/8/2022 1:00:00 AM,10/7/2022 9:00:00 PM,PJM_RTO,REG,22.51,22.51,21.70,0.82,800.00,800.00,800.00,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:05:00 AM,10/7/2022 9:05:00 PM,PJM_RTO,REG,62.92,62.92,60.76,2.17,800.00,800.00,800.00,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:10:00 AM,10/7/2022 9:10:00 PM,PJM_RTO,REG,30.46,30.46,24.87,5.59,800.00,800.00,800.00,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:15:00 AM,10/7/2022 9:15:00 PM,PJM_RTO,REG,25.93,25.93,21.28,4.65,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:20:00 AM,10/7/2022 9:20:00 PM,PJM_RTO,REG,33.09,33.09,31.75,1.34,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:25:00 AM,10/7/2022 9:25:00 PM,PJM_RTO,REG,29.35,29.35,27.45,1.90,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:30:00 AM,10/7/2022 9:30:00 PM,PJM_RTO,REG,30.22,30.22,29.59,0.63,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:35:00 AM,10/7/2022 9:35:00 PM,PJM_RTO,REG,24.56,24.56,20.89,3.67,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:40:00 AM,10/7/2022 9:40:00 PM,PJM_RTO,REG,20.73,20.73,18.97,1.76,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:45:00 AM,10/7/2022 9:45:00 PM,PJM_RTO,REG,24.47,24.47,21.99,2.48,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:50:00 AM,10/7/2022 9:50:00 PM,PJM_RTO,REG,22.70,22.70,20.14,2.55,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 1:55:00 AM,10/7/2022 9:55:00 PM,PJM_RTO,REG,21.24,21.24,19.79,1.45,800.00,792.20,792.20,393.00,0.00,0.00,64.70,,206.00
10/8/2022 2:00:00 AM,10/7/2022 10:00:00 PM,PJM_RTO,REG,22.22,22.22,21.43,0.78,800.00,800.00,800.00,460.90,0.00,0.00,67.90,,184.60
10/8/2022 2:05:00 AM,10/7/2022 10:05:00 PM,PJM_RTO,REG,21.19,21.19,19.83,1.36,800.00,800.00,800.00,460.90,0.00,0.00,67.90,,184.60
10/8/2022 2:10:00 AM,10/7/2022 10:10:00 PM,PJM_RTO,REG,27.99,27.99,25.52,2.46,800.00,800.00,800.00,460.90,0.00,0.00,67.90,,184.60
10/8/2022 2:15:00 AM,10/7/2022 10:15:00 PM,PJM_RTO,REG,10.77,10.77,9.66,1.11,800.00,800.00,800.00,460.90,0.00,0.00,67.90,,184.60
10/8/2022 2:20:00 AM,10/7/2022 10:20:00 PM,PJM_RTO,REG,11.26,11.26,9.97,1.28,800.00,800.00,800.00,460.90,0.00,0.00,67.90,,184.60
10/8/2022 2:25:00 AM,10/7/2022 10:25:00 PM,PJM_RTO,REG,9.58,9.58,8.69,0.90,800.00,814.20,814.20,393.90,0.00,0.00,67.90,,184.60
10/8/2022 2:30:00 AM,10/7/2022 10:30:00 PM,PJM_RTO,REG,13.82,13.82,12.03,1.79,800.00,814.20,814.20,393.90,0.00,0.00,67.90,,184.60
10/8/2022 2:35:00 AM,10/7/2022 10:35:00 PM,PJM_RTO,REG,9.90,9.90,8.99,0.91,800.00,814.20,814.20,393.90,0.00,0.00,67.90,,184.60
10/8/2022 2:40:00 AM,10/7/2022 10:40:00 PM,PJM_RTO,REG,10.85,10.85,10.29,0.56,800.00,814.20,814.20,393.90,0.00,0.00,67.90,,184.60
10/8/2022 2:45:00 AM,10/7/2022 10:45:00 PM,PJM_RTO,REG,8.69,8.69,8.00,0.69,800.00,814.20,814.20,393.90,0.00,0.00,67.90,,184.60
10/8/2022 2:50:00 AM,10/7/2022 10:50:00 PM,PJM_RTO,REG,11.43,11.43,8.23,3.21,800.00,814.20,814.20,393.90,0.00,0.00,67.90,,184.60
10/8/2022 2:55:00 AM,10/7/2022 10:55:00 PM,PJM_RTO,REG,11.24,11.24,8.71,2.53,800.00,814.20,814.20,393.90,0.00,0.00,67.90,,184.60
10/8/2022 3:00:00 AM,10/7/2022 11:00:00 PM,PJM_RTO,REG,13.73,13.73,10.42,3.31,800.00,739.60,739.60,368.80,0.00,0.00,48.90,,181.50
10/8/2022 3:05:00 AM,10/7/2022 11:05:00 PM,PJM_RTO,REG,20.39,20.39,12.43,7.96,800.00,706.20,706.20,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:10:00 AM,10/7/2022 11:10:00 PM,PJM_RTO,REG,18.46,18.46,12.87,5.59,800.00,706.20,706.20,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:15:00 AM,10/7/2022 11:15:00 PM,PJM_RTO,REG,17.91,17.91,14.87,3.03,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:20:00 AM,10/7/2022 11:20:00 PM,PJM_RTO,REG,25.47,25.47,24.49,0.99,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:25:00 AM,10/7/2022 11:25:00 PM,PJM_RTO,REG,21.17,21.17,14.30,6.87,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:30:00 AM,10/7/2022 11:30:00 PM,PJM_RTO,REG,20.36,20.36,14.62,5.75,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:35:00 AM,10/7/2022 11:35:00 PM,PJM_RTO,REG,17.59,17.59,15.21,2.38,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:40:00 AM,10/7/2022 11:40:00 PM,PJM_RTO,REG,16.15,16.15,12.60,3.56,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:45:00 AM,10/7/2022 11:45:00 PM,PJM_RTO,REG,16.45,16.45,13.30,3.15,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:50:00 AM,10/7/2022 11:50:00 PM,PJM_RTO,REG,15.00,15.00,13.38,1.62,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 3:55:00 AM,10/7/2022 11:55:00 PM,PJM_RTO,REG,15.30,15.30,13.85,1.45,800.00,808.30,808.30,335.40,0.00,0.00,48.90,,181.50
10/8/2022 4:00:00 AM,10/8/2022 12:00:00 AM,PJM_RTO,REG,7.45,7.45,5.53,1.92,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:05:00 AM,10/8/2022 12:05:00 AM,PJM_RTO,REG,7.23,7.23,2.77,4.46,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:10:00 AM,10/8/2022 12:10:00 AM,PJM_RTO,REG,7.22,7.22,6.06,1.16,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:15:00 AM,10/8/2022 12:15:00 AM,PJM_RTO,REG,7.31,7.31,6.53,0.79,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:20:00 AM,10/8/2022 12:20:00 AM,PJM_RTO,REG,8.96,8.96,7.83,1.13,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:25:00 AM,10/8/2022 12:25:00 AM,PJM_RTO,REG,8.39,8.39,7.36,1.03,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:30:00 AM,10/8/2022 12:30:00 AM,PJM_RTO,REG,9.24,9.24,7.87,1.37,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:35:00 AM,10/8/2022 12:35:00 AM,PJM_RTO,REG,22.45,22.45,21.47,0.99,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:40:00 AM,10/8/2022 12:40:00 AM,PJM_RTO,REG,113.31,113.31,112.54,0.78,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:45:00 AM,10/8/2022 12:45:00 AM,PJM_RTO,REG,28.99,28.99,27.97,1.02,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:50:00 AM,10/8/2022 12:50:00 AM,PJM_RTO,REG,25.24,25.24,24.97,0.27,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 4:55:00 AM,10/8/2022 12:55:00 AM,PJM_RTO,REG,68.79,68.79,68.57,0.22,525.00,525.00,525.00,327.00,0.00,0.00,41.20,,171.50
10/8/2022 5:00:00 AM,10/8/2022 1:00:00 AM,PJM_RTO,REG,22.51,22.51,22.51,0.00,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:05:00 AM,10/8/2022 1:05:00 AM,PJM_RTO,REG,20.30,20.30,18.98,1.33,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:10:00 AM,10/8/2022 1:10:00 AM,PJM_RTO,REG,1057.25,1057.25,1052.02,5.24,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:15:00 AM,10/8/2022 1:15:00 AM,PJM_RTO,REG,36.38,36.38,33.46,2.91,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:20:00 AM,10/8/2022 1:20:00 AM,PJM_RTO,REG,32.92,32.92,30.43,2.49,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:25:00 AM,10/8/2022 1:25:00 AM,PJM_RTO,REG,20.98,20.98,18.43,2.56,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:30:00 AM,10/8/2022 1:30:00 AM,PJM_RTO,REG,10.25,10.25,7.23,3.01,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:35:00 AM,10/8/2022 1:35:00 AM,PJM_RTO,REG,8.20,8.20,8.20,0.00,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:40:00 AM,10/8/2022 1:40:00 AM,PJM_RTO,REG,8.12,8.12,8.12,0.00,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:45:00 AM,10/8/2022 1:45:00 AM,PJM_RTO,REG,8.36,8.36,8.36,0.00,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:50:00 AM,10/8/2022 1:50:00 AM,PJM_RTO,REG,8.90,8.90,8.90,0.00,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 5:55:00 AM,10/8/2022 1:55:00 AM,PJM_RTO,REG,7.89,7.89,7.89,0.00,525.00,525.00,525.00,263.70,0.00,0.00,41.90,,172.60
10/8/2022 6:00:00 AM,10/8/2022 2:00:00 AM,PJM_RTO,REG,13.53,13.53,13.53,0.00,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:05:00 AM,10/8/2022 2:05:00 AM,PJM_RTO,REG,13.63,13.63,13.20,0.44,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:10:00 AM,10/8/2022 2:10:00 AM,PJM_RTO,REG,13.26,13.26,13.23,0.03,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:15:00 AM,10/8/2022 2:15:00 AM,PJM_RTO,REG,12.49,12.49,12.49,0.00,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:20:00 AM,10/8/2022 2:20:00 AM,PJM_RTO,REG,14.26,14.26,12.99,1.27,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:25:00 AM,10/8/2022 2:25:00 AM,PJM_RTO,REG,13.78,13.78,13.04,0.74,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:30:00 AM,10/8/2022 2:30:00 AM,PJM_RTO,REG,14.68,14.68,13.47,1.21,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:35:00 AM,10/8/2022 2:35:00 AM,PJM_RTO,REG,15.99,15.99,12.64,3.35,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:40:00 AM,10/8/2022 2:40:00 AM,PJM_RTO,REG,16.89,16.89,13.89,3.01,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:45:00 AM,10/8/2022 2:45:00 AM,PJM_RTO,REG,15.93,15.93,12.86,3.07,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:50:00 AM,10/8/2022 2:50:00 AM,PJM_RTO,REG,19.60,19.60,11.77,7.83,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 6:55:00 AM,10/8/2022 2:55:00 AM,PJM_RTO,REG,17.52,17.52,13.73,3.79,525.00,525.00,525.00,309.00,0.00,0.00,41.50,,172.00
10/8/2022 7:00:00 AM,10/8/2022 3:00:00 AM,PJM_RTO,REG,15.33,15.33,11.71,3.62,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:05:00 AM,10/8/2022 3:05:00 AM,PJM_RTO,REG,14.72,14.72,11.67,3.06,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:10:00 AM,10/8/2022 3:10:00 AM,PJM_RTO,REG,16.80,16.80,11.64,5.16,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:15:00 AM,10/8/2022 3:15:00 AM,PJM_RTO,REG,15.43,15.43,14.60,0.83,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:20:00 AM,10/8/2022 3:20:00 AM,PJM_RTO,REG,22.58,22.58,21.91,0.67,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:25:00 AM,10/8/2022 3:25:00 AM,PJM_RTO,REG,16.41,16.41,16.41,0.00,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:30:00 AM,10/8/2022 3:30:00 AM,PJM_RTO,REG,16.41,16.41,15.03,1.38,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:35:00 AM,10/8/2022 3:35:00 AM,PJM_RTO,REG,15.65,15.65,13.60,2.05,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:40:00 AM,10/8/2022 3:40:00 AM,PJM_RTO,REG,14.38,14.38,12.59,1.79,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:45:00 AM,10/8/2022 3:45:00 AM,PJM_RTO,REG,15.40,15.40,11.51,3.89,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:50:00 AM,10/8/2022 3:50:00 AM,PJM_RTO,REG,14.84,14.84,12.70,2.15,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 7:55:00 AM,10/8/2022 3:55:00 AM,PJM_RTO,REG,15.15,15.15,12.96,2.19,525.00,525.00,525.00,309.00,0.00,0.00,40.80,,170.80
10/8/2022 8:00:00 AM,10/8/2022 4:00:00 AM,PJM_RTO,REG,21.47,21.47,17.42,4.05,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:05:00 AM,10/8/2022 4:05:00 AM,PJM_RTO,REG,26.26,26.26,23.77,2.50,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:10:00 AM,10/8/2022 4:10:00 AM,PJM_RTO,REG,25.54,25.54,22.16,3.38,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:15:00 AM,10/8/2022 4:15:00 AM,PJM_RTO,REG,25.15,25.15,21.15,4.00,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:20:00 AM,10/8/2022 4:20:00 AM,PJM_RTO,REG,25.12,25.12,22.27,2.85,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:25:00 AM,10/8/2022 4:25:00 AM,PJM_RTO,REG,24.00,24.00,18.05,5.95,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:30:00 AM,10/8/2022 4:30:00 AM,PJM_RTO,REG,25.96,25.96,21.72,4.24,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:35:00 AM,10/8/2022 4:35:00 AM,PJM_RTO,REG,26.43,26.43,22.21,4.21,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:40:00 AM,10/8/2022 4:40:00 AM,PJM_RTO,REG,27.20,27.20,22.17,5.04,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:45:00 AM,10/8/2022 4:45:00 AM,PJM_RTO,REG,25.14,25.14,23.34,1.80,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:50:00 AM,10/8/2022 4:50:00 AM,PJM_RTO,REG,21.00,21.00,18.95,2.05,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 8:55:00 AM,10/8/2022 4:55:00 AM,PJM_RTO,REG,25.26,25.26,17.61,7.65,525.00,525.00,525.00,302.90,0.00,0.00,53.00,,176.00
10/8/2022 9:00:00 AM,10/8/2022 5:00:00 AM,PJM_RTO,REG,48.96,48.96,48.96,0.00,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:05:00 AM,10/8/2022 5:05:00 AM,PJM_RTO,REG,42.92,42.92,39.72,3.19,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:10:00 AM,10/8/2022 5:10:00 AM,PJM_RTO,REG,43.09,43.09,40.65,2.44,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
10/8/2022 9:15:00 AM,10/8/2022 5:15:00 AM,PJM_RTO,REG,44.41,44.41,42.06,2.35,800.00,800.00,800.00,324.70,0.00,0.00,59.20,,176.30
